,HMTV US Equity
2023-03-15,37.0033
2023-03-16,37.0033
2023-03-17,37.0033
2023-03-18,37.0033
2023-03-19,37.0033
2023-03-20,37.0033
2023-03-21,37.0033
2023-03-22,37.0033
2023-03-23,37.0033
2023-03-24,37.0033
2023-03-25,37.0033
2023-03-26,37.0033
2023-03-27,37.0033
2023-03-28,37.0033
2023-03-29,37.0033
2023-03-30,37.0033
2023-03-31,37.0033
2023-04-01,37.0033
2023-04-02,37.0033
2023-04-03,37.0033
2023-04-04,37.0033
2023-04-05,37.0033
2023-04-06,37.0033
2023-04-07,37.0033
2023-04-08,37.0033
2023-04-09,37.0033
2023-04-10,37.0033
2023-04-11,37.0033
2023-04-12,37.0033
2023-04-13,37.0033
2023-04-14,37.0033
2023-04-15,37.0033
2023-04-16,37.0033
2023-04-17,37.0033
2023-04-18,37.0033
2023-04-19,37.0033
2023-04-20,37.0033
2023-04-21,37.0033
2023-04-22,37.0033
2023-04-23,37.0033
2023-04-24,37.0033
2023-04-25,37.0033
2023-04-26,37.0033
2023-04-27,37.0033
2023-04-28,37.0033
2023-04-29,37.0033
2023-04-30,37.0033
2023-05-01,37.0033
2023-05-02,37.0033
2023-05-03,37.0033
2023-05-04,37.0033
2023-05-05,37.0033
2023-05-06,37.0033
2023-05-07,37.0033
2023-05-08,37.0033
2023-05-09,37.0033
2023-05-10,37.0033
2023-05-11,37.0033
2023-05-12,37.0033
2023-05-13,37.0033
2023-05-14,37.0033
2023-05-15,37.0033
2023-05-16,37.0033
2023-05-17,37.0033
2023-05-18,37.0033
2023-05-19,37.0033
2023-05-20,37.0033
2023-05-21,37.0033
2023-05-22,37.0033
2023-05-23,37.0033
2023-05-24,37.0033
2023-05-25,37.0033
2023-05-26,37.0033
2023-05-27,37.0033
2023-05-28,37.0033
2023-05-29,37.0033
2023-05-30,37.0033
2023-05-31,37.0033
2023-06-01,37.0033
2023-06-02,37.0033
2023-06-03,37.0033
2023-06-04,37.0033
2023-06-05,37.0033
2023-06-06,37.0033
2023-06-07,37.0033
2023-06-08,37.0033
2023-06-09,37.0033
2023-06-10,37.0033
2023-06-11,37.0033
2023-06-12,37.0033
2023-06-13,37.0033
2023-06-14,37.0033
2023-06-15,37.0033
2023-06-16,37.0033
2023-06-17,37.0033
2023-06-18,37.0033
2023-06-19,37.0033
2023-06-20,37.0033
2023-06-21,37.0033
2023-06-22,37.0033
2023-06-23,37.0033
2023-06-24,37.0033
2023-06-25,37.0033
2023-06-26,37.0033
2023-06-27,37.0033
2023-06-28,37.0033
2023-06-29,37.0033
2023-06-30,37.0033
2023-07-01,37.0033
2023-07-02,37.0033
2023-07-03,37.0033
2023-07-04,37.0033
2023-07-05,37.0033
2023-07-06,37.0033
2023-07-07,37.0033
2023-07-08,37.0033
2023-07-09,37.0033
2023-07-10,37.0033
2023-07-11,37.0033
2023-07-12,37.0033
2023-07-13,37.0033
2023-07-14,37.0033
2023-07-15,37.0033
2023-07-16,37.0033
2023-07-17,37.0033
2023-07-18,37.0033
2023-07-19,37.0033
2023-07-20,37.0033
2023-07-21,37.0033
2023-07-22,37.0033
2023-07-23,37.0033
2023-07-24,37.0033
2023-07-25,37.0033
2023-07-26,37.0033
2023-07-27,37.0033
2023-07-28,37.0033
2023-07-29,37.0033
2023-07-30,37.0033
2023-07-31,37.0033
2023-08-01,37.0033
2023-08-02,37.0033
2023-08-03,37.0033
2023-08-04,37.0033
2023-08-05,37.0033
2023-08-06,37.0033
2023-08-07,37.0033
2023-08-08,37.0033
2023-08-09,37.0033
2023-08-10,37.0033
2023-08-11,37.0033
2023-08-12,37.0033
2023-08-13,37.0033
2023-08-14,37.0033
2023-08-15,37.0033
2023-08-16,37.0033
2023-08-17,37.0033
2023-08-18,37.0033
2023-08-19,37.0033
2023-08-20,37.0033
2023-08-21,37.0033
2023-08-22,37.0033
2023-08-23,37.0033
2023-08-24,37.0033
2023-08-25,37.0033
2023-08-26,37.0033
2023-08-27,37.0033
2023-08-28,37.0033
2023-08-29,37.0033
2023-08-30,37.0033
2023-08-31,37.0033
2023-09-01,37.0033
2023-09-02,37.0033
2023-09-03,37.0033
2023-09-04,37.0033
2023-09-05,37.0033
2023-09-06,37.0033
2023-09-07,37.0033
2023-09-08,37.0033
2023-09-09,37.0033
2023-09-10,37.0033
2023-09-11,37.0033
2023-09-12,37.0033
2023-09-13,37.0033
2023-09-14,37.0033
2023-09-15,37.0033
2023-09-16,37.0033
2023-09-17,37.0033
2023-09-18,37.0033
2023-09-19,37.0033
2023-09-20,37.0033
2023-09-21,37.0033
2023-09-22,37.0033
2023-09-23,37.0033
2023-09-24,37.0033
2023-09-25,37.0033
2023-09-26,37.0033
2023-09-27,37.0033
2023-09-28,37.0033
2023-09-29,37.0033
2023-09-30,37.0033
2023-10-01,37.0033
2023-10-02,37.0033
2023-10-03,37.0033
2023-10-04,37.0033
2023-10-05,37.0033
2023-10-06,37.0033
2023-10-07,37.0033
2023-10-08,37.0033
2023-10-09,37.0033
2023-10-10,37.0033
2023-10-11,37.0033
2023-10-12,37.0033
2023-10-13,37.0033
2023-10-14,37.0033
2023-10-15,37.0033
2023-10-16,37.0033
2023-10-17,37.0033
2023-10-18,37.0033
2023-10-19,37.0033
2023-10-20,37.0033
2023-10-21,37.0033
2023-10-22,37.0033
2023-10-23,37.0033
2023-10-24,37.0033
2023-10-25,37.0033
2023-10-26,37.0033
2023-10-27,37.0033
2023-10-28,37.0033
2023-10-29,37.0033
2023-10-30,37.0033
2023-10-31,37.0033
2023-11-01,37.0033
2023-11-02,37.0033
2023-11-03,37.0033
2023-11-04,37.0033
2023-11-05,37.0033
2023-11-06,37.0033
2023-11-07,37.0033
2023-11-08,37.0033
2023-11-09,37.0033
2023-11-10,37.0033
2023-11-11,37.0033
2023-11-12,37.0033
2023-11-13,37.0033
2023-11-14,37.0033
2023-11-15,37.0033
2023-11-16,37.0033
2023-11-17,37.0033
2023-11-18,37.0033
2023-11-19,37.0033
2023-11-20,37.0033
2023-11-21,37.0033
2023-11-22,37.0033
2023-11-23,37.0033
2023-11-24,37.0033
2023-11-25,37.0033
2023-11-26,37.0033
2023-11-27,37.0033
2023-11-28,37.0033
2023-11-29,37.0033
2023-11-30,37.0033
2023-12-01,37.0033
2023-12-02,37.0033
2023-12-03,37.0033
2023-12-04,37.0033
2023-12-05,37.0033
2023-12-06,37.0033
2023-12-07,37.0033
2023-12-08,37.0033
2023-12-09,37.0033
2023-12-10,37.0033
2023-12-11,37.0033
2023-12-12,37.0033
2023-12-13,37.0033
2023-12-14,37.0033
2023-12-15,37.0033
2023-12-16,37.0033
2023-12-17,37.0033
2023-12-18,37.0033
2023-12-19,37.0033
2023-12-20,37.0033
2023-12-21,37.0033
2023-12-22,37.0033
2023-12-23,37.0033
2023-12-24,37.0033
2023-12-25,37.0033
2023-12-26,37.0033
2023-12-27,37.0033
2023-12-28,37.0033
2023-12-29,37.0033
2023-12-30,37.0033
2023-12-31,37.0033
2024-01-01,37.0033
2024-01-02,37.0033
2024-01-03,37.0033
2024-01-04,37.0033
2024-01-05,37.0033
2024-01-06,37.0033
2024-01-07,37.0033
2024-01-08,37.0033
2024-01-09,37.0033
2024-01-10,37.0033
2024-01-11,37.0033
2024-01-12,37.0033
2024-01-13,37.0033
2024-01-14,37.0033
2024-01-15,37.0033
2024-01-16,37.0033
2024-01-17,37.0033
2024-01-18,37.0033
2024-01-19,37.0033
2024-01-20,37.0033
2024-01-21,37.0033
2024-01-22,37.0033
2024-01-23,37.0033
2024-01-24,37.0033
2024-01-25,37.0033
2024-01-26,37.0033
2024-01-27,37.0033
2024-01-28,37.0033
2024-01-29,37.0033
2024-01-30,37.0033
2024-01-31,37.0033
2024-02-01,37.0033
2024-02-02,37.0033
2024-02-03,37.0033
2024-02-04,37.0033
2024-02-05,37.0033
2024-02-06,37.0033
2024-02-07,37.0033
2024-02-08,37.0033
2024-02-09,37.0033
2024-02-10,37.0033
2024-02-11,37.0033
2024-02-12,37.0033
2024-02-13,37.0033
2024-02-14,37.0033
2024-02-15,37.0033
2024-02-16,37.0033
2024-02-17,37.0033
2024-02-18,37.0033
2024-02-19,37.0033
2024-02-20,37.0033
2024-02-21,37.0033
2024-02-22,37.0033
2024-02-23,37.0033
2024-02-24,37.0033
2024-02-25,37.0033
2024-02-26,37.0033
2024-02-27,37.0033
2024-02-28,37.0033
2024-02-29,37.0033
2024-03-01,37.0033
2024-03-02,37.0033
2024-03-03,37.0033
2024-03-04,37.0033
2024-03-05,37.0033
2024-03-06,37.0033
2024-03-07,37.0033
2024-03-08,37.0033
2024-03-09,37.0033
2024-03-10,37.0033
2024-03-11,37.0033
2024-03-12,37.0033
2024-03-13,37.0033
2024-03-14,37.0033
2024-03-15,37.0033
2024-03-16,37.0033
2024-03-17,37.0033
2024-03-18,37.0033
2024-03-19,37.0033
2024-03-20,37.0033
2024-03-21,37.0033
2024-03-22,37.0033
2024-03-23,37.0033
2024-03-24,37.0033
2024-03-25,37.0033
2024-03-26,37.0033
2024-03-27,37.0033
2024-03-28,37.0033
2024-03-29,37.0033
2024-03-30,37.0033
2024-03-31,37.0033
2024-04-01,37.0033
2024-04-02,37.0033
2024-04-03,37.0033
2024-04-04,37.0033
2024-04-05,37.0033
2024-04-06,37.0033
2024-04-07,37.0033
2024-04-08,37.0033
