,OMF US Equity
2023-03-17,28.5201
2023-03-18,28.5201
2023-03-19,28.5201
2023-03-20,28.5201
2023-03-21,28.5201
2023-03-22,28.5201
2023-03-23,28.5201
2023-03-24,28.5201
2023-03-25,28.5201
2023-03-26,28.5201
2023-03-27,28.5201
2023-03-28,28.5201
2023-03-29,28.5201
2023-03-30,28.5201
2023-03-31,24.2788
2023-04-01,24.2788
2023-04-02,24.2788
2023-04-03,24.2788
2023-04-04,24.2788
2023-04-05,24.2788
2023-04-06,24.2788
2023-04-07,24.2788
2023-04-08,24.2788
2023-04-09,24.2788
2023-04-10,24.2788
2023-04-11,24.2788
2023-04-12,24.2788
2023-04-13,24.2788
2023-04-14,24.2788
2023-04-15,24.2788
2023-04-16,24.2788
2023-04-17,24.2788
2023-04-18,24.2788
2023-04-19,24.2788
2023-04-20,24.2788
2023-04-21,24.2788
2023-04-22,24.2788
2023-04-23,24.2788
2023-04-24,24.2788
2023-04-25,24.2788
2023-04-26,24.2788
2023-04-27,24.2788
2023-04-28,24.2788
2023-04-29,24.2788
2023-04-30,24.2788
2023-05-01,24.2788
2023-05-02,24.2788
2023-05-03,24.2788
2023-05-04,24.2788
2023-05-05,24.2788
2023-05-06,24.2788
2023-05-07,24.2788
2023-05-08,24.2788
2023-05-09,24.2788
2023-05-10,24.2788
2023-05-11,24.2788
2023-05-12,24.2788
2023-05-13,24.2788
2023-05-14,24.2788
2023-05-15,24.2788
2023-05-16,24.2788
2023-05-17,24.2788
2023-05-18,24.2788
2023-05-19,24.2788
2023-05-20,24.2788
2023-05-21,24.2788
2023-05-22,24.2788
2023-05-23,24.2788
2023-05-24,24.2788
2023-05-25,24.2788
2023-05-26,24.2788
2023-05-27,24.2788
2023-05-28,24.2788
2023-05-29,24.2788
2023-05-30,24.2788
2023-05-31,24.2788
2023-06-01,24.2788
2023-06-02,24.2788
2023-06-03,24.2788
2023-06-04,24.2788
2023-06-05,24.2788
2023-06-06,24.2788
2023-06-07,24.2788
2023-06-08,24.2788
2023-06-09,24.2788
2023-06-10,24.2788
2023-06-11,24.2788
2023-06-12,24.2788
2023-06-13,24.2788
2023-06-14,24.2788
2023-06-15,24.2788
2023-06-16,24.2788
2023-06-17,24.2788
2023-06-18,24.2788
2023-06-19,24.2788
2023-06-20,24.2788
2023-06-21,24.2788
2023-06-22,24.2788
2023-06-23,24.2788
2023-06-24,24.2788
2023-06-25,24.2788
2023-06-26,24.2788
2023-06-27,24.2788
2023-06-28,24.2788
2023-06-29,24.2788
2023-06-30,21.1131
2023-07-01,21.1131
2023-07-02,21.1131
2023-07-03,21.1131
2023-07-04,21.1131
2023-07-05,21.1131
2023-07-06,21.1131
2023-07-07,21.1131
2023-07-08,21.1131
2023-07-09,21.1131
2023-07-10,21.1131
2023-07-11,21.1131
2023-07-12,21.1131
2023-07-13,21.1131
2023-07-14,21.1131
2023-07-15,21.1131
2023-07-16,21.1131
2023-07-17,21.1131
2023-07-18,21.1131
2023-07-19,21.1131
2023-07-20,21.1131
2023-07-21,21.1131
2023-07-22,21.1131
2023-07-23,21.1131
2023-07-24,21.1131
2023-07-25,21.1131
2023-07-26,21.1131
2023-07-27,21.1131
2023-07-28,21.1131
2023-07-29,21.1131
2023-07-30,21.1131
2023-07-31,21.1131
2023-08-01,21.1131
2023-08-02,21.1131
2023-08-03,21.1131
2023-08-04,21.1131
2023-08-05,21.1131
2023-08-06,21.1131
2023-08-07,21.1131
2023-08-08,21.1131
2023-08-09,21.1131
2023-08-10,21.1131
2023-08-11,21.1131
2023-08-12,21.1131
2023-08-13,21.1131
2023-08-14,21.1131
2023-08-15,21.1131
2023-08-16,21.1131
2023-08-17,21.1131
2023-08-18,21.1131
2023-08-19,21.1131
2023-08-20,21.1131
2023-08-21,21.1131
2023-08-22,21.1131
2023-08-23,21.1131
2023-08-24,21.1131
2023-08-25,21.1131
2023-08-26,21.1131
2023-08-27,21.1131
2023-08-28,21.1131
2023-08-29,21.1131
2023-08-30,21.1131
2023-08-31,21.1131
2023-09-01,21.1131
2023-09-02,21.1131
2023-09-03,21.1131
2023-09-04,21.1131
2023-09-05,21.1131
2023-09-06,21.1131
2023-09-07,21.1131
2023-09-08,21.1131
2023-09-09,21.1131
2023-09-10,21.1131
2023-09-11,21.1131
2023-09-12,21.1131
2023-09-13,21.1131
2023-09-14,21.1131
2023-09-15,21.1131
2023-09-16,21.1131
2023-09-17,21.1131
2023-09-18,21.1131
2023-09-19,21.1131
2023-09-20,21.1131
2023-09-21,21.1131
2023-09-22,21.1131
2023-09-23,21.1131
2023-09-24,21.1131
2023-09-25,21.1131
2023-09-26,21.1131
2023-09-27,21.1131
2023-09-28,21.1131
2023-09-29,21.1131
2023-09-30,21.3037
2023-10-01,21.3037
2023-10-02,21.3037
2023-10-03,21.3037
2023-10-04,21.3037
2023-10-05,21.3037
2023-10-06,21.3037
2023-10-07,21.3037
2023-10-08,21.3037
2023-10-09,21.3037
2023-10-10,21.3037
2023-10-11,21.3037
2023-10-12,21.3037
2023-10-13,21.3037
2023-10-14,21.3037
2023-10-15,21.3037
2023-10-16,21.3037
2023-10-17,21.3037
2023-10-18,21.3037
2023-10-19,21.3037
2023-10-20,21.3037
2023-10-21,21.3037
2023-10-22,21.3037
2023-10-23,21.3037
2023-10-24,21.3037
2023-10-25,21.3037
2023-10-26,21.3037
2023-10-27,21.3037
2023-10-28,21.3037
2023-10-29,21.3037
2023-10-30,21.3037
2023-10-31,21.3037
2023-11-01,21.3037
2023-11-02,21.3037
2023-11-03,21.3037
2023-11-04,21.3037
2023-11-05,21.3037
2023-11-06,21.3037
2023-11-07,21.3037
2023-11-08,21.3037
2023-11-09,21.3037
2023-11-10,21.3037
2023-11-11,21.3037
2023-11-12,21.3037
2023-11-13,21.3037
2023-11-14,21.3037
2023-11-15,21.3037
2023-11-16,21.3037
2023-11-17,21.3037
2023-11-18,21.3037
2023-11-19,21.3037
2023-11-20,21.3037
2023-11-21,21.3037
2023-11-22,21.3037
2023-11-23,21.3037
2023-11-24,21.3037
2023-11-25,21.3037
2023-11-26,21.3037
2023-11-27,21.3037
2023-11-28,21.3037
2023-11-29,21.3037
2023-11-30,21.3037
2023-12-01,21.3037
2023-12-02,21.3037
2023-12-03,21.3037
2023-12-04,21.3037
2023-12-05,21.3037
2023-12-06,21.3037
2023-12-07,21.3037
2023-12-08,21.3037
2023-12-09,21.3037
2023-12-10,21.3037
2023-12-11,21.3037
2023-12-12,21.3037
2023-12-13,21.3037
2023-12-14,21.3037
2023-12-15,21.3037
2023-12-16,21.3037
2023-12-17,21.3037
2023-12-18,21.3037
2023-12-19,21.3037
2023-12-20,21.3037
2023-12-21,21.3037
2023-12-22,21.3037
2023-12-23,21.3037
2023-12-24,21.3037
2023-12-25,21.3037
2023-12-26,21.3037
2023-12-27,21.3037
2023-12-28,21.3037
2023-12-29,21.3037
2023-12-30,21.3037
2023-12-31,20.6275
2024-01-01,20.6275
2024-01-02,20.6275
2024-01-03,20.6275
2024-01-04,20.6275
2024-01-05,20.6275
2024-01-06,20.6275
2024-01-07,20.6275
2024-01-08,20.6275
2024-01-09,20.6275
2024-01-10,20.6275
2024-01-11,20.6275
2024-01-12,20.6275
2024-01-13,20.6275
2024-01-14,20.6275
2024-01-15,20.6275
2024-01-16,20.6275
2024-01-17,20.6275
2024-01-18,20.6275
2024-01-19,20.6275
2024-01-20,20.6275
2024-01-21,20.6275
2024-01-22,20.6275
2024-01-23,20.6275
2024-01-24,20.6275
2024-01-25,20.6275
2024-01-26,20.6275
2024-01-27,20.6275
2024-01-28,20.6275
2024-01-29,20.6275
2024-01-30,20.6275
2024-01-31,20.6275
2024-02-01,20.6275
2024-02-02,20.6275
2024-02-03,20.6275
2024-02-04,20.6275
2024-02-05,20.6275
2024-02-06,20.6275
2024-02-07,20.6275
2024-02-08,20.6275
2024-02-09,20.6275
2024-02-10,20.6275
2024-02-11,20.6275
2024-02-12,20.6275
2024-02-13,20.6275
2024-02-14,20.6275
2024-02-15,20.6275
2024-02-16,20.6275
2024-02-17,20.6275
2024-02-18,20.6275
2024-02-19,20.6275
2024-02-20,20.6275
2024-02-21,20.6275
2024-02-22,20.6275
2024-02-23,20.6275
2024-02-24,20.6275
2024-02-25,20.6275
2024-02-26,20.6275
2024-02-27,20.6275
2024-02-28,20.6275
2024-02-29,20.6275
2024-03-01,20.6275
2024-03-02,20.6275
2024-03-03,20.6275
2024-03-04,20.6275
2024-03-05,20.6275
2024-03-06,20.6275
2024-03-07,20.6275
2024-03-08,20.6275
2024-03-09,20.6275
2024-03-10,20.6275
2024-03-11,20.6275
2024-03-12,20.6275
2024-03-13,20.6275
2024-03-14,20.6275
2024-03-15,20.6275
2024-03-16,20.6275
2024-03-17,20.6275
2024-03-18,20.6275
2024-03-19,20.6275
2024-03-20,20.6275
2024-03-21,20.6275
2024-03-22,20.6275
2024-03-23,20.6275
2024-03-24,20.6275
2024-03-25,20.6275
2024-03-26,20.6275
2024-03-27,20.6275
2024-03-28,20.6275
2024-03-29,20.6275
2024-03-30,20.6275
2024-03-31,20.6275
2024-04-01,20.6275
2024-04-02,20.6275
2024-04-03,20.6275
2024-04-04,20.6275
2024-04-05,20.6275
2024-04-06,20.6275
2024-04-07,20.6275
2024-04-08,20.6275
