,TGNA US Equity
2023-03-17,22.5505
2023-03-18,22.5505
2023-03-19,22.5505
2023-03-20,22.5505
2023-03-21,22.5505
2023-03-22,22.5505
2023-03-23,22.5505
2023-03-24,22.5505
2023-03-25,22.5505
2023-03-26,22.5505
2023-03-27,22.5505
2023-03-28,22.5505
2023-03-29,22.5505
2023-03-30,22.5505
2023-03-31,20.8155
2023-04-01,20.8155
2023-04-02,20.8155
2023-04-03,20.8155
2023-04-04,20.8155
2023-04-05,20.8155
2023-04-06,20.8155
2023-04-07,20.8155
2023-04-08,20.8155
2023-04-09,20.8155
2023-04-10,20.8155
2023-04-11,20.8155
2023-04-12,20.8155
2023-04-13,20.8155
2023-04-14,20.8155
2023-04-15,20.8155
2023-04-16,20.8155
2023-04-17,20.8155
2023-04-18,20.8155
2023-04-19,20.8155
2023-04-20,20.8155
2023-04-21,20.8155
2023-04-22,20.8155
2023-04-23,20.8155
2023-04-24,20.8155
2023-04-25,20.8155
2023-04-26,20.8155
2023-04-27,20.8155
2023-04-28,20.8155
2023-04-29,20.8155
2023-04-30,20.8155
2023-05-01,20.8155
2023-05-02,20.8155
2023-05-03,20.8155
2023-05-04,20.8155
2023-05-05,20.8155
2023-05-06,20.8155
2023-05-07,20.8155
2023-05-08,20.8155
2023-05-09,20.8155
2023-05-10,20.8155
2023-05-11,20.8155
2023-05-12,20.8155
2023-05-13,20.8155
2023-05-14,20.8155
2023-05-15,20.8155
2023-05-16,20.8155
2023-05-17,20.8155
2023-05-18,20.8155
2023-05-19,20.8155
2023-05-20,20.8155
2023-05-21,20.8155
2023-05-22,20.8155
2023-05-23,20.8155
2023-05-24,20.8155
2023-05-25,20.8155
2023-05-26,20.8155
2023-05-27,20.8155
2023-05-28,20.8155
2023-05-29,20.8155
2023-05-30,20.8155
2023-05-31,20.8155
2023-06-01,20.8155
2023-06-02,20.8155
2023-06-03,20.8155
2023-06-04,20.8155
2023-06-05,20.8155
2023-06-06,20.8155
2023-06-07,20.8155
2023-06-08,20.8155
2023-06-09,20.8155
2023-06-10,20.8155
2023-06-11,20.8155
2023-06-12,20.8155
2023-06-13,20.8155
2023-06-14,20.8155
2023-06-15,20.8155
2023-06-16,20.8155
2023-06-17,20.8155
2023-06-18,20.8155
2023-06-19,20.8155
2023-06-20,20.8155
2023-06-21,20.8155
2023-06-22,20.8155
2023-06-23,20.8155
2023-06-24,20.8155
2023-06-25,20.8155
2023-06-26,20.8155
2023-06-27,20.8155
2023-06-28,20.8155
2023-06-29,20.8155
2023-06-30,23.7013
2023-07-01,23.7013
2023-07-02,23.7013
2023-07-03,23.7013
2023-07-04,23.7013
2023-07-05,23.7013
2023-07-06,23.7013
2023-07-07,23.7013
2023-07-08,23.7013
2023-07-09,23.7013
2023-07-10,23.7013
2023-07-11,23.7013
2023-07-12,23.7013
2023-07-13,23.7013
2023-07-14,23.7013
2023-07-15,23.7013
2023-07-16,23.7013
2023-07-17,23.7013
2023-07-18,23.7013
2023-07-19,23.7013
2023-07-20,23.7013
2023-07-21,23.7013
2023-07-22,23.7013
2023-07-23,23.7013
2023-07-24,23.7013
2023-07-25,23.7013
2023-07-26,23.7013
2023-07-27,23.7013
2023-07-28,23.7013
2023-07-29,23.7013
2023-07-30,23.7013
2023-07-31,23.7013
2023-08-01,23.7013
2023-08-02,23.7013
2023-08-03,23.7013
2023-08-04,23.7013
2023-08-05,23.7013
2023-08-06,23.7013
2023-08-07,23.7013
2023-08-08,23.7013
2023-08-09,23.7013
2023-08-10,23.7013
2023-08-11,23.7013
2023-08-12,23.7013
2023-08-13,23.7013
2023-08-14,23.7013
2023-08-15,23.7013
2023-08-16,23.7013
2023-08-17,23.7013
2023-08-18,23.7013
2023-08-19,23.7013
2023-08-20,23.7013
2023-08-21,23.7013
2023-08-22,23.7013
2023-08-23,23.7013
2023-08-24,23.7013
2023-08-25,23.7013
2023-08-26,23.7013
2023-08-27,23.7013
2023-08-28,23.7013
2023-08-29,23.7013
2023-08-30,23.7013
2023-08-31,23.7013
2023-09-01,23.7013
2023-09-02,23.7013
2023-09-03,23.7013
2023-09-04,23.7013
2023-09-05,23.7013
2023-09-06,23.7013
2023-09-07,23.7013
2023-09-08,23.7013
2023-09-09,23.7013
2023-09-10,23.7013
2023-09-11,23.7013
2023-09-12,23.7013
2023-09-13,23.7013
2023-09-14,23.7013
2023-09-15,23.7013
2023-09-16,23.7013
2023-09-17,23.7013
2023-09-18,23.7013
2023-09-19,23.7013
2023-09-20,23.7013
2023-09-21,23.7013
2023-09-22,23.7013
2023-09-23,23.7013
2023-09-24,23.7013
2023-09-25,23.7013
2023-09-26,23.7013
2023-09-27,23.7013
2023-09-28,23.7013
2023-09-29,23.7013
2023-09-30,21.2096
2023-10-01,21.2096
2023-10-02,21.2096
2023-10-03,21.2096
2023-10-04,21.2096
2023-10-05,21.2096
2023-10-06,21.2096
2023-10-07,21.2096
2023-10-08,21.2096
2023-10-09,21.2096
2023-10-10,21.2096
2023-10-11,21.2096
2023-10-12,21.2096
2023-10-13,21.2096
2023-10-14,21.2096
2023-10-15,21.2096
2023-10-16,21.2096
2023-10-17,21.2096
2023-10-18,21.2096
2023-10-19,21.2096
2023-10-20,21.2096
2023-10-21,21.2096
2023-10-22,21.2096
2023-10-23,21.2096
2023-10-24,21.2096
2023-10-25,21.2096
2023-10-26,21.2096
2023-10-27,21.2096
2023-10-28,21.2096
2023-10-29,21.2096
2023-10-30,21.2096
2023-10-31,21.2096
2023-11-01,21.2096
2023-11-02,21.2096
2023-11-03,21.2096
2023-11-04,21.2096
2023-11-05,21.2096
2023-11-06,21.2096
2023-11-07,21.2096
2023-11-08,21.2096
2023-11-09,21.2096
2023-11-10,21.2096
2023-11-11,21.2096
2023-11-12,21.2096
2023-11-13,21.2096
2023-11-14,21.2096
2023-11-15,21.2096
2023-11-16,21.2096
2023-11-17,21.2096
2023-11-18,21.2096
2023-11-19,21.2096
2023-11-20,21.2096
2023-11-21,21.2096
2023-11-22,21.2096
2023-11-23,21.2096
2023-11-24,21.2096
2023-11-25,21.2096
2023-11-26,21.2096
2023-11-27,21.2096
2023-11-28,21.2096
2023-11-29,21.2096
2023-11-30,21.2096
2023-12-01,21.2096
2023-12-02,21.2096
2023-12-03,21.2096
2023-12-04,21.2096
2023-12-05,21.2096
2023-12-06,21.2096
2023-12-07,21.2096
2023-12-08,21.2096
2023-12-09,21.2096
2023-12-10,21.2096
2023-12-11,21.2096
2023-12-12,21.2096
2023-12-13,21.2096
2023-12-14,21.2096
2023-12-15,21.2096
2023-12-16,21.2096
2023-12-17,21.2096
2023-12-18,21.2096
2023-12-19,21.2096
2023-12-20,21.2096
2023-12-21,21.2096
2023-12-22,21.2096
2023-12-23,21.2096
2023-12-24,21.2096
2023-12-25,21.2096
2023-12-26,21.2096
2023-12-27,21.2096
2023-12-28,21.2096
2023-12-29,21.2096
2023-12-30,21.2096
2023-12-31,16.5054
2024-01-01,16.5054
2024-01-02,16.5054
2024-01-03,16.5054
2024-01-04,16.5054
2024-01-05,16.5054
2024-01-06,16.5054
2024-01-07,16.5054
2024-01-08,16.5054
2024-01-09,16.5054
2024-01-10,16.5054
2024-01-11,16.5054
2024-01-12,16.5054
2024-01-13,16.5054
2024-01-14,16.5054
2024-01-15,16.5054
2024-01-16,16.5054
2024-01-17,16.5054
2024-01-18,16.5054
2024-01-19,16.5054
2024-01-20,16.5054
2024-01-21,16.5054
2024-01-22,16.5054
2024-01-23,16.5054
2024-01-24,16.5054
2024-01-25,16.5054
2024-01-26,16.5054
2024-01-27,16.5054
2024-01-28,16.5054
2024-01-29,16.5054
2024-01-30,16.5054
2024-01-31,16.5054
2024-02-01,16.5054
2024-02-02,16.5054
2024-02-03,16.5054
2024-02-04,16.5054
2024-02-05,16.5054
2024-02-06,16.5054
2024-02-07,16.5054
2024-02-08,16.5054
2024-02-09,16.5054
2024-02-10,16.5054
2024-02-11,16.5054
2024-02-12,16.5054
2024-02-13,16.5054
2024-02-14,16.5054
2024-02-15,16.5054
2024-02-16,16.5054
2024-02-17,16.5054
2024-02-18,16.5054
2024-02-19,16.5054
2024-02-20,16.5054
2024-02-21,16.5054
2024-02-22,16.5054
2024-02-23,16.5054
2024-02-24,16.5054
2024-02-25,16.5054
2024-02-26,16.5054
2024-02-27,16.5054
2024-02-28,16.5054
2024-02-29,16.5054
2024-03-01,16.5054
2024-03-02,16.5054
2024-03-03,16.5054
2024-03-04,16.5054
2024-03-05,16.5054
2024-03-06,16.5054
2024-03-07,16.5054
2024-03-08,16.5054
2024-03-09,16.5054
2024-03-10,16.5054
2024-03-11,16.5054
2024-03-12,16.5054
2024-03-13,16.5054
2024-03-14,16.5054
2024-03-15,16.5054
2024-03-16,16.5054
2024-03-17,16.5054
2024-03-18,16.5054
2024-03-19,16.5054
2024-03-20,16.5054
2024-03-21,16.5054
2024-03-22,16.5054
2024-03-23,16.5054
2024-03-24,16.5054
2024-03-25,16.5054
2024-03-26,16.5054
2024-03-27,16.5054
2024-03-28,16.5054
2024-03-29,16.5054
2024-03-30,16.5054
2024-03-31,16.5054
2024-04-01,16.5054
2024-04-02,16.5054
2024-04-03,16.5054
2024-04-04,16.5054
2024-04-05,16.5054
2024-04-06,16.5054
2024-04-07,16.5054
2024-04-08,16.5054
