,TPX US Equity
2023-03-10,158.2214
2023-03-11,158.2214
2023-03-12,158.2214
2023-03-13,158.2214
2023-03-14,158.2214
2023-03-15,158.2214
2023-03-16,158.2214
2023-03-17,158.2214
2023-03-18,158.2214
2023-03-19,158.2214
2023-03-20,158.2214
2023-03-21,158.2214
2023-03-22,158.2214
2023-03-23,158.2214
2023-03-24,158.2214
2023-03-25,158.2214
2023-03-26,158.2214
2023-03-27,158.2214
2023-03-28,158.2214
2023-03-29,158.2214
2023-03-30,158.2214
2023-03-31,158.2214
2023-04-01,158.2214
2023-04-02,158.2214
2023-04-03,158.2214
2023-04-04,158.2214
2023-04-05,158.2214
2023-04-06,158.2214
2023-04-07,158.2214
2023-04-08,158.2214
2023-04-09,158.2214
2023-04-10,158.2214
2023-04-11,158.2214
2023-04-12,158.2214
2023-04-13,158.2214
2023-04-14,158.2214
2023-04-15,158.2214
2023-04-16,158.2214
2023-04-17,158.2214
2023-04-18,158.2214
2023-04-19,158.2214
2023-04-20,158.2214
2023-04-21,158.2214
2023-04-22,158.2214
2023-04-23,158.2214
2023-04-24,158.2214
2023-04-25,158.2214
2023-04-26,158.2214
2023-04-27,158.2214
2023-04-28,158.2214
2023-04-29,158.2214
2023-04-30,158.2214
2023-05-01,158.2214
2023-05-02,158.2214
2023-05-03,158.2214
2023-05-04,158.2214
2023-05-05,158.2214
2023-05-06,158.2214
2023-05-07,158.2214
2023-05-08,158.2214
2023-05-09,158.2214
2023-05-10,158.2214
2023-05-11,158.2214
2023-05-12,158.2214
2023-05-13,158.2214
2023-05-14,158.2214
2023-05-15,158.2214
2023-05-16,158.2214
2023-05-17,158.2214
2023-05-18,158.2214
2023-05-19,158.2214
2023-05-20,158.2214
2023-05-21,158.2214
2023-05-22,158.2214
2023-05-23,158.2214
2023-05-24,158.2214
2023-05-25,158.2214
2023-05-26,158.2214
2023-05-27,158.2214
2023-05-28,158.2214
2023-05-29,158.2214
2023-05-30,158.2214
2023-05-31,158.2214
2023-06-01,158.2214
2023-06-02,158.2214
2023-06-03,158.2214
2023-06-04,158.2214
2023-06-05,158.2214
2023-06-06,158.2214
2023-06-07,158.2214
2023-06-08,158.2214
2023-06-09,158.2214
2023-06-10,158.2214
2023-06-11,158.2214
2023-06-12,158.2214
2023-06-13,158.2214
2023-06-14,158.2214
2023-06-15,158.2214
2023-06-16,158.2214
2023-06-17,158.2214
2023-06-18,158.2214
2023-06-19,158.2214
2023-06-20,158.2214
2023-06-21,158.2214
2023-06-22,158.2214
2023-06-23,158.2214
2023-06-24,158.2214
2023-06-25,158.2214
2023-06-26,158.2214
2023-06-27,158.2214
2023-06-28,158.2214
2023-06-29,158.2214
2023-06-30,158.2214
2023-07-01,158.2214
2023-07-02,158.2214
2023-07-03,158.2214
2023-07-04,158.2214
2023-07-05,158.2214
2023-07-06,158.2214
2023-07-07,158.2214
2023-07-08,158.2214
2023-07-09,158.2214
2023-07-10,158.2214
2023-07-11,158.2214
2023-07-12,158.2214
2023-07-13,158.2214
2023-07-14,158.2214
2023-07-15,158.2214
2023-07-16,158.2214
2023-07-17,158.2214
2023-07-18,158.2214
2023-07-19,158.2214
2023-07-20,158.2214
2023-07-21,158.2214
2023-07-22,158.2214
2023-07-23,158.2214
2023-07-24,158.2214
2023-07-25,158.2214
2023-07-26,158.2214
2023-07-27,158.2214
2023-07-28,158.2214
2023-07-29,158.2214
2023-07-30,158.2214
2023-07-31,158.2214
2023-08-01,158.2214
2023-08-02,158.2214
2023-08-03,158.2214
2023-08-04,158.2214
2023-08-05,158.2214
2023-08-06,158.2214
2023-08-07,158.2214
2023-08-08,158.2214
2023-08-09,158.2214
2023-08-10,158.2214
2023-08-11,158.2214
2023-08-12,158.2214
2023-08-13,158.2214
2023-08-14,158.2214
2023-08-15,158.2214
2023-08-16,158.2214
2023-08-17,158.2214
2023-08-18,158.2214
2023-08-19,158.2214
2023-08-20,158.2214
2023-08-21,158.2214
2023-08-22,158.2214
2023-08-23,158.2214
2023-08-24,158.2214
2023-08-25,158.2214
2023-08-26,158.2214
2023-08-27,158.2214
2023-08-28,158.2214
2023-08-29,158.2214
2023-08-30,158.2214
2023-08-31,158.2214
2023-09-01,158.2214
2023-09-02,158.2214
2023-09-03,158.2214
2023-09-04,158.2214
2023-09-05,158.2214
2023-09-06,158.2214
2023-09-07,158.2214
2023-09-08,158.2214
2023-09-09,158.2214
2023-09-10,158.2214
2023-09-11,158.2214
2023-09-12,158.2214
2023-09-13,158.2214
2023-09-14,158.2214
2023-09-15,158.2214
2023-09-16,158.2214
2023-09-17,158.2214
2023-09-18,158.2214
2023-09-19,158.2214
2023-09-20,158.2214
2023-09-21,158.2214
2023-09-22,158.2214
2023-09-23,158.2214
2023-09-24,158.2214
2023-09-25,158.2214
2023-09-26,158.2214
2023-09-27,158.2214
2023-09-28,158.2214
2023-09-29,158.2214
2023-09-30,158.2214
2023-10-01,158.2214
2023-10-02,158.2214
2023-10-03,158.2214
2023-10-04,158.2214
2023-10-05,158.2214
2023-10-06,158.2214
2023-10-07,158.2214
2023-10-08,158.2214
2023-10-09,158.2214
2023-10-10,158.2214
2023-10-11,158.2214
2023-10-12,158.2214
2023-10-13,158.2214
2023-10-14,158.2214
2023-10-15,158.2214
2023-10-16,158.2214
2023-10-17,158.2214
2023-10-18,158.2214
2023-10-19,158.2214
2023-10-20,158.2214
2023-10-21,158.2214
2023-10-22,158.2214
2023-10-23,158.2214
2023-10-24,158.2214
2023-10-25,158.2214
2023-10-26,158.2214
2023-10-27,158.2214
2023-10-28,158.2214
2023-10-29,158.2214
2023-10-30,158.2214
2023-10-31,158.2214
2023-11-01,158.2214
2023-11-02,158.2214
2023-11-03,158.2214
2023-11-04,158.2214
2023-11-05,158.2214
2023-11-06,158.2214
2023-11-07,158.2214
2023-11-08,158.2214
2023-11-09,158.2214
2023-11-10,158.2214
2023-11-11,158.2214
2023-11-12,158.2214
2023-11-13,158.2214
2023-11-14,158.2214
2023-11-15,158.2214
2023-11-16,158.2214
2023-11-17,158.2214
2023-11-18,158.2214
2023-11-19,158.2214
2023-11-20,158.2214
2023-11-21,158.2214
2023-11-22,158.2214
2023-11-23,158.2214
2023-11-24,158.2214
2023-11-25,158.2214
2023-11-26,158.2214
2023-11-27,158.2214
2023-11-28,158.2214
2023-11-29,158.2214
2023-11-30,158.2214
2023-12-01,158.2214
2023-12-02,158.2214
2023-12-03,158.2214
2023-12-04,158.2214
2023-12-05,158.2214
2023-12-06,158.2214
2023-12-07,158.2214
2023-12-08,158.2214
2023-12-09,158.2214
2023-12-10,158.2214
2023-12-11,158.2214
2023-12-12,158.2214
2023-12-13,158.2214
2023-12-14,158.2214
2023-12-15,158.2214
2023-12-16,158.2214
2023-12-17,158.2214
2023-12-18,158.2214
2023-12-19,158.2214
2023-12-20,158.2214
2023-12-21,158.2214
2023-12-22,158.2214
2023-12-23,158.2214
2023-12-24,158.2214
2023-12-25,158.2214
2023-12-26,158.2214
2023-12-27,158.2214
2023-12-28,158.2214
2023-12-29,158.2214
2023-12-30,158.2214
2023-12-31,158.2214
2024-01-01,158.2214
2024-01-02,158.2214
2024-01-03,158.2214
2024-01-04,158.2214
2024-01-05,158.2214
2024-01-06,158.2214
2024-01-07,158.2214
2024-01-08,158.2214
2024-01-09,158.2214
2024-01-10,158.2214
2024-01-11,158.2214
2024-01-12,158.2214
2024-01-13,158.2214
2024-01-14,158.2214
2024-01-15,158.2214
2024-01-16,158.2214
2024-01-17,158.2214
2024-01-18,158.2214
2024-01-19,158.2214
2024-01-20,158.2214
2024-01-21,158.2214
2024-01-22,158.2214
2024-01-23,158.2214
2024-01-24,158.2214
2024-01-25,158.2214
2024-01-26,158.2214
2024-01-27,158.2214
2024-01-28,158.2214
2024-01-29,158.2214
2024-01-30,158.2214
2024-01-31,158.2214
2024-02-01,158.2214
2024-02-02,158.2214
2024-02-03,158.2214
2024-02-04,158.2214
2024-02-05,158.2214
2024-02-06,158.2214
2024-02-07,158.2214
2024-02-08,158.2214
2024-02-09,158.2214
2024-02-10,158.2214
2024-02-11,158.2214
2024-02-12,158.2214
2024-02-13,158.2214
2024-02-14,158.2214
2024-02-15,158.2214
2024-02-16,158.2214
2024-02-17,158.2214
2024-02-18,158.2214
2024-02-19,158.2214
2024-02-20,158.2214
2024-02-21,158.2214
2024-02-22,158.2214
2024-02-23,158.2214
2024-02-24,158.2214
2024-02-25,158.2214
2024-02-26,158.2214
2024-02-27,158.2214
2024-02-28,158.2214
2024-02-29,158.2214
2024-03-01,158.2214
2024-03-02,158.2214
2024-03-03,158.2214
2024-03-04,158.2214
2024-03-05,158.2214
2024-03-06,158.2214
2024-03-07,158.2214
2024-03-08,158.2214
2024-03-09,158.2214
2024-03-10,158.2214
2024-03-11,158.2214
2024-03-12,158.2214
2024-03-13,158.2214
2024-03-14,158.2214
2024-03-15,158.2214
2024-03-16,158.2214
2024-03-17,158.2214
2024-03-18,158.2214
2024-03-19,158.2214
2024-03-20,158.2214
2024-03-21,158.2214
2024-03-22,158.2214
2024-03-23,158.2214
2024-03-24,158.2214
2024-03-25,158.2214
2024-03-26,158.2214
2024-03-27,158.2214
2024-03-28,158.2214
2024-03-29,158.2214
2024-03-30,158.2214
2024-03-31,158.2214
2024-04-01,158.2214
2024-04-02,158.2214
2024-04-03,158.2214
2024-04-04,158.2214
2024-04-05,158.2214
2024-04-06,158.2214
2024-04-07,158.2214
2024-04-08,158.2214
