,LAD US Equity
2023-03-17,25.4419
2023-03-18,25.4419
2023-03-19,25.4419
2023-03-20,25.4419
2023-03-21,25.4419
2023-03-22,25.4419
2023-03-23,25.4419
2023-03-24,25.4419
2023-03-25,25.4419
2023-03-26,25.4419
2023-03-27,25.4419
2023-03-28,25.4419
2023-03-29,25.4419
2023-03-30,25.4419
2023-03-31,21.9944
2023-04-01,21.9944
2023-04-02,21.9944
2023-04-03,21.9944
2023-04-04,21.9944
2023-04-05,21.9944
2023-04-06,21.9944
2023-04-07,21.9944
2023-04-08,21.9944
2023-04-09,21.9944
2023-04-10,21.9944
2023-04-11,21.9944
2023-04-12,21.9944
2023-04-13,21.9944
2023-04-14,21.9944
2023-04-15,21.9944
2023-04-16,21.9944
2023-04-17,21.9944
2023-04-18,21.9944
2023-04-19,21.9944
2023-04-20,21.9944
2023-04-21,21.9944
2023-04-22,21.9944
2023-04-23,21.9944
2023-04-24,21.9944
2023-04-25,21.9944
2023-04-26,21.9944
2023-04-27,21.9944
2023-04-28,21.9944
2023-04-29,21.9944
2023-04-30,21.9944
2023-05-01,21.9944
2023-05-02,21.9944
2023-05-03,21.9944
2023-05-04,21.9944
2023-05-05,21.9944
2023-05-06,21.9944
2023-05-07,21.9944
2023-05-08,21.9944
2023-05-09,21.9944
2023-05-10,21.9944
2023-05-11,21.9944
2023-05-12,21.9944
2023-05-13,21.9944
2023-05-14,21.9944
2023-05-15,21.9944
2023-05-16,21.9944
2023-05-17,21.9944
2023-05-18,21.9944
2023-05-19,21.9944
2023-05-20,21.9944
2023-05-21,21.9944
2023-05-22,21.9944
2023-05-23,21.9944
2023-05-24,21.9944
2023-05-25,21.9944
2023-05-26,21.9944
2023-05-27,21.9944
2023-05-28,21.9944
2023-05-29,21.9944
2023-05-30,21.9944
2023-05-31,21.9944
2023-06-01,21.9944
2023-06-02,21.9944
2023-06-03,21.9944
2023-06-04,21.9944
2023-06-05,21.9944
2023-06-06,21.9944
2023-06-07,21.9944
2023-06-08,21.9944
2023-06-09,21.9944
2023-06-10,21.9944
2023-06-11,21.9944
2023-06-12,21.9944
2023-06-13,21.9944
2023-06-14,21.9944
2023-06-15,21.9944
2023-06-16,21.9944
2023-06-17,21.9944
2023-06-18,21.9944
2023-06-19,21.9944
2023-06-20,21.9944
2023-06-21,21.9944
2023-06-22,21.9944
2023-06-23,21.9944
2023-06-24,21.9944
2023-06-25,21.9944
2023-06-26,21.9944
2023-06-27,21.9944
2023-06-28,21.9944
2023-06-29,21.9944
2023-06-30,21.1189
2023-07-01,21.1189
2023-07-02,21.1189
2023-07-03,21.1189
2023-07-04,21.1189
2023-07-05,21.1189
2023-07-06,21.1189
2023-07-07,21.1189
2023-07-08,21.1189
2023-07-09,21.1189
2023-07-10,21.1189
2023-07-11,21.1189
2023-07-12,21.1189
2023-07-13,21.1189
2023-07-14,21.1189
2023-07-15,21.1189
2023-07-16,21.1189
2023-07-17,21.1189
2023-07-18,21.1189
2023-07-19,21.1189
2023-07-20,21.1189
2023-07-21,21.1189
2023-07-22,21.1189
2023-07-23,21.1189
2023-07-24,21.1189
2023-07-25,21.1189
2023-07-26,21.1189
2023-07-27,21.1189
2023-07-28,21.1189
2023-07-29,21.1189
2023-07-30,21.1189
2023-07-31,21.1189
2023-08-01,21.1189
2023-08-02,21.1189
2023-08-03,21.1189
2023-08-04,21.1189
2023-08-05,21.1189
2023-08-06,21.1189
2023-08-07,21.1189
2023-08-08,21.1189
2023-08-09,21.1189
2023-08-10,21.1189
2023-08-11,21.1189
2023-08-12,21.1189
2023-08-13,21.1189
2023-08-14,21.1189
2023-08-15,21.1189
2023-08-16,21.1189
2023-08-17,21.1189
2023-08-18,21.1189
2023-08-19,21.1189
2023-08-20,21.1189
2023-08-21,21.1189
2023-08-22,21.1189
2023-08-23,21.1189
2023-08-24,21.1189
2023-08-25,21.1189
2023-08-26,21.1189
2023-08-27,21.1189
2023-08-28,21.1189
2023-08-29,21.1189
2023-08-30,21.1189
2023-08-31,21.1189
2023-09-01,21.1189
2023-09-02,21.1189
2023-09-03,21.1189
2023-09-04,21.1189
2023-09-05,21.1189
2023-09-06,21.1189
2023-09-07,21.1189
2023-09-08,21.1189
2023-09-09,21.1189
2023-09-10,21.1189
2023-09-11,21.1189
2023-09-12,21.1189
2023-09-13,21.1189
2023-09-14,21.1189
2023-09-15,21.1189
2023-09-16,21.1189
2023-09-17,21.1189
2023-09-18,21.1189
2023-09-19,21.1189
2023-09-20,21.1189
2023-09-21,21.1189
2023-09-22,21.1189
2023-09-23,21.1189
2023-09-24,21.1189
2023-09-25,21.1189
2023-09-26,21.1189
2023-09-27,21.1189
2023-09-28,21.1189
2023-09-29,21.1189
2023-09-30,18.8541
2023-10-01,18.8541
2023-10-02,18.8541
2023-10-03,18.8541
2023-10-04,18.8541
2023-10-05,18.8541
2023-10-06,18.8541
2023-10-07,18.8541
2023-10-08,18.8541
2023-10-09,18.8541
2023-10-10,18.8541
2023-10-11,18.8541
2023-10-12,18.8541
2023-10-13,18.8541
2023-10-14,18.8541
2023-10-15,18.8541
2023-10-16,18.8541
2023-10-17,18.8541
2023-10-18,18.8541
2023-10-19,18.8541
2023-10-20,18.8541
2023-10-21,18.8541
2023-10-22,18.8541
2023-10-23,18.8541
2023-10-24,18.8541
2023-10-25,18.8541
2023-10-26,18.8541
2023-10-27,18.8541
2023-10-28,18.8541
2023-10-29,18.8541
2023-10-30,18.8541
2023-10-31,18.8541
2023-11-01,18.8541
2023-11-02,18.8541
2023-11-03,18.8541
2023-11-04,18.8541
2023-11-05,18.8541
2023-11-06,18.8541
2023-11-07,18.8541
2023-11-08,18.8541
2023-11-09,18.8541
2023-11-10,18.8541
2023-11-11,18.8541
2023-11-12,18.8541
2023-11-13,18.8541
2023-11-14,18.8541
2023-11-15,18.8541
2023-11-16,18.8541
2023-11-17,18.8541
2023-11-18,18.8541
2023-11-19,18.8541
2023-11-20,18.8541
2023-11-21,18.8541
2023-11-22,18.8541
2023-11-23,18.8541
2023-11-24,18.8541
2023-11-25,18.8541
2023-11-26,18.8541
2023-11-27,18.8541
2023-11-28,18.8541
2023-11-29,18.8541
2023-11-30,18.8541
2023-12-01,18.8541
2023-12-02,18.8541
2023-12-03,18.8541
2023-12-04,18.8541
2023-12-05,18.8541
2023-12-06,18.8541
2023-12-07,18.8541
2023-12-08,18.8541
2023-12-09,18.8541
2023-12-10,18.8541
2023-12-11,18.8541
2023-12-12,18.8541
2023-12-13,18.8541
2023-12-14,18.8541
2023-12-15,18.8541
2023-12-16,18.8541
2023-12-17,18.8541
2023-12-18,18.8541
2023-12-19,18.8541
2023-12-20,18.8541
2023-12-21,18.8541
2023-12-22,18.8541
2023-12-23,18.8541
2023-12-24,18.8541
2023-12-25,18.8541
2023-12-26,18.8541
2023-12-27,18.8541
2023-12-28,18.8541
2023-12-29,18.8541
2023-12-30,18.8541
2023-12-31,17.5287
2024-01-01,17.5287
2024-01-02,17.5287
2024-01-03,17.5287
2024-01-04,17.5287
2024-01-05,17.5287
2024-01-06,17.5287
2024-01-07,17.5287
2024-01-08,17.5287
2024-01-09,17.5287
2024-01-10,17.5287
2024-01-11,17.5287
2024-01-12,17.5287
2024-01-13,17.5287
2024-01-14,17.5287
2024-01-15,17.5287
2024-01-16,17.5287
2024-01-17,17.5287
2024-01-18,17.5287
2024-01-19,17.5287
2024-01-20,17.5287
2024-01-21,17.5287
2024-01-22,17.5287
2024-01-23,17.5287
2024-01-24,17.5287
2024-01-25,17.5287
2024-01-26,17.5287
2024-01-27,17.5287
2024-01-28,17.5287
2024-01-29,17.5287
2024-01-30,17.5287
2024-01-31,17.5287
2024-02-01,17.5287
2024-02-02,17.5287
2024-02-03,17.5287
2024-02-04,17.5287
2024-02-05,17.5287
2024-02-06,17.5287
2024-02-07,17.5287
2024-02-08,17.5287
2024-02-09,17.5287
2024-02-10,17.5287
2024-02-11,17.5287
2024-02-12,17.5287
2024-02-13,17.5287
2024-02-14,17.5287
2024-02-15,17.5287
2024-02-16,17.5287
2024-02-17,17.5287
2024-02-18,17.5287
2024-02-19,17.5287
2024-02-20,17.5287
2024-02-21,17.5287
2024-02-22,17.5287
2024-02-23,17.5287
2024-02-24,17.5287
2024-02-25,17.5287
2024-02-26,17.5287
2024-02-27,17.5287
2024-02-28,17.5287
2024-02-29,17.5287
2024-03-01,17.5287
2024-03-02,17.5287
2024-03-03,17.5287
2024-03-04,17.5287
2024-03-05,17.5287
2024-03-06,17.5287
2024-03-07,17.5287
2024-03-08,17.5287
2024-03-09,17.5287
2024-03-10,17.5287
2024-03-11,17.5287
2024-03-12,17.5287
2024-03-13,17.5287
2024-03-14,17.5287
2024-03-15,17.5287
2024-03-16,17.5287
2024-03-17,17.5287
2024-03-18,17.5287
2024-03-19,17.5287
2024-03-20,17.5287
2024-03-21,17.5287
2024-03-22,17.5287
2024-03-23,17.5287
2024-03-24,17.5287
2024-03-25,17.5287
2024-03-26,17.5287
2024-03-27,17.5287
2024-03-28,17.5287
2024-03-29,17.5287
2024-03-30,17.5287
2024-03-31,17.5287
2024-04-01,17.5287
2024-04-02,17.5287
2024-04-03,17.5287
2024-04-04,17.5287
2024-04-05,17.5287
2024-04-06,17.5287
2024-04-07,17.5287
2024-04-08,17.5287
