,LGIH US Equity
2023-03-24,21.497
2023-03-25,21.497
2023-03-26,21.497
2023-03-27,21.497
2023-03-28,21.497
2023-03-29,21.497
2023-03-30,21.497
2023-03-31,17.7491
2023-04-01,17.7491
2023-04-02,17.7491
2023-04-03,17.7491
2023-04-04,17.7491
2023-04-05,17.7491
2023-04-06,17.7491
2023-04-07,17.7491
2023-04-08,17.7491
2023-04-09,17.7491
2023-04-10,17.7491
2023-04-11,17.7491
2023-04-12,17.7491
2023-04-13,17.7491
2023-04-14,17.7491
2023-04-15,17.7491
2023-04-16,17.7491
2023-04-17,17.7491
2023-04-18,17.7491
2023-04-19,17.7491
2023-04-20,17.7491
2023-04-21,17.7491
2023-04-22,17.7491
2023-04-23,17.7491
2023-04-24,17.7491
2023-04-25,17.7491
2023-04-26,17.7491
2023-04-27,17.7491
2023-04-28,17.7491
2023-04-29,17.7491
2023-04-30,17.7491
2023-05-01,17.7491
2023-05-02,17.7491
2023-05-03,17.7491
2023-05-04,17.7491
2023-05-05,17.7491
2023-05-06,17.7491
2023-05-07,17.7491
2023-05-08,17.7491
2023-05-09,17.7491
2023-05-10,17.7491
2023-05-11,17.7491
2023-05-12,17.7491
2023-05-13,17.7491
2023-05-14,17.7491
2023-05-15,17.7491
2023-05-16,17.7491
2023-05-17,17.7491
2023-05-18,17.7491
2023-05-19,17.7491
2023-05-20,17.7491
2023-05-21,17.7491
2023-05-22,17.7491
2023-05-23,17.7491
2023-05-24,17.7491
2023-05-25,17.7491
2023-05-26,17.7491
2023-05-27,17.7491
2023-05-28,17.7491
2023-05-29,17.7491
2023-05-30,17.7491
2023-05-31,17.7491
2023-06-01,17.7491
2023-06-02,17.7491
2023-06-03,17.7491
2023-06-04,17.7491
2023-06-05,17.7491
2023-06-06,17.7491
2023-06-07,17.7491
2023-06-08,17.7491
2023-06-09,17.7491
2023-06-10,17.7491
2023-06-11,17.7491
2023-06-12,17.7491
2023-06-13,17.7491
2023-06-14,17.7491
2023-06-15,17.7491
2023-06-16,17.7491
2023-06-17,17.7491
2023-06-18,17.7491
2023-06-19,17.7491
2023-06-20,17.7491
2023-06-21,17.7491
2023-06-22,17.7491
2023-06-23,17.7491
2023-06-24,17.7491
2023-06-25,17.7491
2023-06-26,17.7491
2023-06-27,17.7491
2023-06-28,17.7491
2023-06-29,17.7491
2023-06-30,12.6105
2023-07-01,12.6105
2023-07-02,12.6105
2023-07-03,12.6105
2023-07-04,12.6105
2023-07-05,12.6105
2023-07-06,12.6105
2023-07-07,12.6105
2023-07-08,12.6105
2023-07-09,12.6105
2023-07-10,12.6105
2023-07-11,12.6105
2023-07-12,12.6105
2023-07-13,12.6105
2023-07-14,12.6105
2023-07-15,12.6105
2023-07-16,12.6105
2023-07-17,12.6105
2023-07-18,12.6105
2023-07-19,12.6105
2023-07-20,12.6105
2023-07-21,12.6105
2023-07-22,12.6105
2023-07-23,12.6105
2023-07-24,12.6105
2023-07-25,12.6105
2023-07-26,12.6105
2023-07-27,12.6105
2023-07-28,12.6105
2023-07-29,12.6105
2023-07-30,12.6105
2023-07-31,12.6105
2023-08-01,12.6105
2023-08-02,12.6105
2023-08-03,12.6105
2023-08-04,12.6105
2023-08-05,12.6105
2023-08-06,12.6105
2023-08-07,12.6105
2023-08-08,12.6105
2023-08-09,12.6105
2023-08-10,12.6105
2023-08-11,12.6105
2023-08-12,12.6105
2023-08-13,12.6105
2023-08-14,12.6105
2023-08-15,12.6105
2023-08-16,12.6105
2023-08-17,12.6105
2023-08-18,12.6105
2023-08-19,12.6105
2023-08-20,12.6105
2023-08-21,12.6105
2023-08-22,12.6105
2023-08-23,12.6105
2023-08-24,12.6105
2023-08-25,12.6105
2023-08-26,12.6105
2023-08-27,12.6105
2023-08-28,12.6105
2023-08-29,12.6105
2023-08-30,12.6105
2023-08-31,12.6105
2023-09-01,12.6105
2023-09-02,12.6105
2023-09-03,12.6105
2023-09-04,12.6105
2023-09-05,12.6105
2023-09-06,12.6105
2023-09-07,12.6105
2023-09-08,12.6105
2023-09-09,12.6105
2023-09-10,12.6105
2023-09-11,12.6105
2023-09-12,12.6105
2023-09-13,12.6105
2023-09-14,12.6105
2023-09-15,12.6105
2023-09-16,12.6105
2023-09-17,12.6105
2023-09-18,12.6105
2023-09-19,12.6105
2023-09-20,12.6105
2023-09-21,12.6105
2023-09-22,12.6105
2023-09-23,12.6105
2023-09-24,12.6105
2023-09-25,12.6105
2023-09-26,12.6105
2023-09-27,12.6105
2023-09-28,12.6105
2023-09-29,12.6105
2023-09-30,10.6317
2023-10-01,10.6317
2023-10-02,10.6317
2023-10-03,10.6317
2023-10-04,10.6317
2023-10-05,10.6317
2023-10-06,10.6317
2023-10-07,10.6317
2023-10-08,10.6317
2023-10-09,10.6317
2023-10-10,10.6317
2023-10-11,10.6317
2023-10-12,10.6317
2023-10-13,10.6317
2023-10-14,10.6317
2023-10-15,10.6317
2023-10-16,10.6317
2023-10-17,10.6317
2023-10-18,10.6317
2023-10-19,10.6317
2023-10-20,10.6317
2023-10-21,10.6317
2023-10-22,10.6317
2023-10-23,10.6317
2023-10-24,10.6317
2023-10-25,10.6317
2023-10-26,10.6317
2023-10-27,10.6317
2023-10-28,10.6317
2023-10-29,10.6317
2023-10-30,10.6317
2023-10-31,10.6317
2023-11-01,10.6317
2023-11-02,10.6317
2023-11-03,10.6317
2023-11-04,10.6317
2023-11-05,10.6317
2023-11-06,10.6317
2023-11-07,10.6317
2023-11-08,10.6317
2023-11-09,10.6317
2023-11-10,10.6317
2023-11-11,10.6317
2023-11-12,10.6317
2023-11-13,10.6317
2023-11-14,10.6317
2023-11-15,10.6317
2023-11-16,10.6317
2023-11-17,10.6317
2023-11-18,10.6317
2023-11-19,10.6317
2023-11-20,10.6317
2023-11-21,10.6317
2023-11-22,10.6317
2023-11-23,10.6317
2023-11-24,10.6317
2023-11-25,10.6317
2023-11-26,10.6317
2023-11-27,10.6317
2023-11-28,10.6317
2023-11-29,10.6317
2023-11-30,10.6317
2023-12-01,10.6317
2023-12-02,10.6317
2023-12-03,10.6317
2023-12-04,10.6317
2023-12-05,10.6317
2023-12-06,10.6317
2023-12-07,10.6317
2023-12-08,10.6317
2023-12-09,10.6317
2023-12-10,10.6317
2023-12-11,10.6317
2023-12-12,10.6317
2023-12-13,10.6317
2023-12-14,10.6317
2023-12-15,10.6317
2023-12-16,10.6317
2023-12-17,10.6317
2023-12-18,10.6317
2023-12-19,10.6317
2023-12-20,10.6317
2023-12-21,10.6317
2023-12-22,10.6317
2023-12-23,10.6317
2023-12-24,10.6317
2023-12-25,10.6317
2023-12-26,10.6317
2023-12-27,10.6317
2023-12-28,10.6317
2023-12-29,10.6317
2023-12-30,10.6317
2023-12-31,11.3895
2024-01-01,11.3895
2024-01-02,11.3895
2024-01-03,11.3895
2024-01-04,11.3895
2024-01-05,11.3895
2024-01-06,11.3895
2024-01-07,11.3895
2024-01-08,11.3895
2024-01-09,11.3895
2024-01-10,11.3895
2024-01-11,11.3895
2024-01-12,11.3895
2024-01-13,11.3895
2024-01-14,11.3895
2024-01-15,11.3895
2024-01-16,11.3895
2024-01-17,11.3895
2024-01-18,11.3895
2024-01-19,11.3895
2024-01-20,11.3895
2024-01-21,11.3895
2024-01-22,11.3895
2024-01-23,11.3895
2024-01-24,11.3895
2024-01-25,11.3895
2024-01-26,11.3895
2024-01-27,11.3895
2024-01-28,11.3895
2024-01-29,11.3895
2024-01-30,11.3895
2024-01-31,11.3895
2024-02-01,11.3895
2024-02-02,11.3895
2024-02-03,11.3895
2024-02-04,11.3895
2024-02-05,11.3895
2024-02-06,11.3895
2024-02-07,11.3895
2024-02-08,11.3895
2024-02-09,11.3895
2024-02-10,11.3895
2024-02-11,11.3895
2024-02-12,11.3895
2024-02-13,11.3895
2024-02-14,11.3895
2024-02-15,11.3895
2024-02-16,11.3895
2024-02-17,11.3895
2024-02-18,11.3895
2024-02-19,11.3895
2024-02-20,11.3895
2024-02-21,11.3895
2024-02-22,11.3895
2024-02-23,11.3895
2024-02-24,11.3895
2024-02-25,11.3895
2024-02-26,11.3895
2024-02-27,11.3895
2024-02-28,11.3895
2024-02-29,11.3895
2024-03-01,11.3895
2024-03-02,11.3895
2024-03-03,11.3895
2024-03-04,11.3895
2024-03-05,11.3895
2024-03-06,11.3895
2024-03-07,11.3895
2024-03-08,11.3895
2024-03-09,11.3895
2024-03-10,11.3895
2024-03-11,11.3895
2024-03-12,11.3895
2024-03-13,11.3895
2024-03-14,11.3895
2024-03-15,11.3895
2024-03-16,11.3895
2024-03-17,11.3895
2024-03-18,11.3895
2024-03-19,11.3895
2024-03-20,11.3895
2024-03-21,11.3895
2024-03-22,11.3895
2024-03-23,11.3895
2024-03-24,11.3895
2024-03-25,11.3895
2024-03-26,11.3895
2024-03-27,11.3895
2024-03-28,11.3895
2024-03-29,11.3895
2024-03-30,11.3895
2024-03-31,11.3895
2024-04-01,11.3895
2024-04-02,11.3895
2024-04-03,11.3895
2024-04-04,11.3895
2024-04-05,11.3895
2024-04-06,11.3895
2024-04-07,11.3895
2024-04-08,11.3895
