,ALXN US Equity
2023-05-07,58.132
2023-05-08,58.132
2023-05-09,58.132
2023-05-10,58.132
2023-05-11,58.132
2023-05-12,58.132
2023-05-13,58.132
2023-05-14,58.132
2023-05-15,58.132
2023-05-16,58.132
2023-05-17,58.132
2023-05-18,58.132
2023-05-19,58.132
2023-05-20,58.132
2023-05-21,58.132
2023-05-22,58.132
2023-05-23,58.132
2023-05-24,58.132
2023-05-25,58.132
2023-05-26,58.132
2023-05-27,58.132
2023-05-28,58.132
2023-05-29,58.132
2023-05-30,58.132
2023-05-31,58.132
2023-06-01,58.132
2023-06-02,58.132
2023-06-03,58.132
2023-06-04,58.132
2023-06-05,58.132
2023-06-06,58.132
2023-06-07,58.132
2023-06-08,58.132
2023-06-09,58.132
2023-06-10,58.132
2023-06-11,58.132
2023-06-12,58.132
2023-06-13,58.132
2023-06-14,58.132
2023-06-15,58.132
2023-06-16,58.132
2023-06-17,58.132
2023-06-18,58.132
2023-06-19,58.132
2023-06-20,58.132
2023-06-21,58.132
2023-06-22,58.132
2023-06-23,58.132
2023-06-24,58.132
2023-06-25,58.132
2023-06-26,58.132
2023-06-27,58.132
2023-06-28,58.132
2023-06-29,58.132
2023-06-30,58.132
2023-07-01,58.132
2023-07-02,58.132
2023-07-03,58.132
2023-07-04,58.132
2023-07-05,58.132
2023-07-06,58.132
2023-07-07,58.132
2023-07-08,58.132
2023-07-09,58.132
2023-07-10,58.132
2023-07-11,58.132
2023-07-12,58.132
2023-07-13,58.132
2023-07-14,58.132
2023-07-15,58.132
2023-07-16,58.132
2023-07-17,58.132
2023-07-18,58.132
2023-07-19,58.132
2023-07-20,58.132
2023-07-21,58.132
2023-07-22,58.132
2023-07-23,58.132
2023-07-24,58.132
2023-07-25,58.132
2023-07-26,58.132
2023-07-27,58.132
2023-07-28,58.132
2023-07-29,58.132
2023-07-30,58.132
2023-07-31,58.132
2023-08-01,58.132
2023-08-02,58.132
2023-08-03,58.132
2023-08-04,58.132
2023-08-05,58.132
2023-08-06,58.132
2023-08-07,58.132
2023-08-08,58.132
2023-08-09,58.132
2023-08-10,58.132
2023-08-11,58.132
2023-08-12,58.132
2023-08-13,58.132
2023-08-14,58.132
2023-08-15,58.132
2023-08-16,58.132
2023-08-17,58.132
2023-08-18,58.132
2023-08-19,58.132
2023-08-20,58.132
2023-08-21,58.132
2023-08-22,58.132
2023-08-23,58.132
2023-08-24,58.132
2023-08-25,58.132
2023-08-26,58.132
2023-08-27,58.132
2023-08-28,58.132
2023-08-29,58.132
2023-08-30,58.132
2023-08-31,58.132
2023-09-01,58.132
2023-09-02,58.132
2023-09-03,58.132
2023-09-04,58.132
2023-09-05,58.132
2023-09-06,58.132
2023-09-07,58.132
2023-09-08,58.132
2023-09-09,58.132
2023-09-10,58.132
2023-09-11,58.132
2023-09-12,58.132
2023-09-13,58.132
2023-09-14,58.132
2023-09-15,58.132
2023-09-16,58.132
2023-09-17,58.132
2023-09-18,58.132
2023-09-19,58.132
2023-09-20,58.132
2023-09-21,58.132
2023-09-22,58.132
2023-09-23,58.132
2023-09-24,58.132
2023-09-25,58.132
2023-09-26,58.132
2023-09-27,58.132
2023-09-28,58.132
2023-09-29,58.132
2023-09-30,58.132
2023-10-01,58.132
2023-10-02,58.132
2023-10-03,58.132
2023-10-04,58.132
2023-10-05,58.132
2023-10-06,58.132
2023-10-07,58.132
2023-10-08,58.132
2023-10-09,58.132
2023-10-10,58.132
2023-10-11,58.132
2023-10-12,58.132
2023-10-13,58.132
2023-10-14,58.132
2023-10-15,58.132
2023-10-16,58.132
2023-10-17,58.132
2023-10-18,58.132
2023-10-19,58.132
2023-10-20,58.132
2023-10-21,58.132
2023-10-22,58.132
2023-10-23,58.132
2023-10-24,58.132
2023-10-25,58.132
2023-10-26,58.132
2023-10-27,58.132
2023-10-28,58.132
2023-10-29,58.132
2023-10-30,58.132
2023-10-31,58.132
2023-11-01,58.132
2023-11-02,58.132
2023-11-03,58.132
2023-11-04,58.132
2023-11-05,58.132
2023-11-06,58.132
2023-11-07,58.132
2023-11-08,58.132
2023-11-09,58.132
2023-11-10,58.132
2023-11-11,58.132
2023-11-12,58.132
2023-11-13,58.132
2023-11-14,58.132
2023-11-15,58.132
2023-11-16,58.132
2023-11-17,58.132
2023-11-18,58.132
2023-11-19,58.132
2023-11-20,58.132
2023-11-21,58.132
2023-11-22,58.132
2023-11-23,58.132
2023-11-24,58.132
2023-11-25,58.132
2023-11-26,58.132
2023-11-27,58.132
2023-11-28,58.132
2023-11-29,58.132
2023-11-30,58.132
2023-12-01,58.132
2023-12-02,58.132
2023-12-03,58.132
2023-12-04,58.132
2023-12-05,58.132
2023-12-06,58.132
2023-12-07,58.132
2023-12-08,58.132
2023-12-09,58.132
2023-12-10,58.132
2023-12-11,58.132
2023-12-12,58.132
2023-12-13,58.132
2023-12-14,58.132
2023-12-15,58.132
2023-12-16,58.132
2023-12-17,58.132
2023-12-18,58.132
2023-12-19,58.132
2023-12-20,58.132
2023-12-21,58.132
2023-12-22,58.132
2023-12-23,58.132
2023-12-24,58.132
2023-12-25,58.132
2023-12-26,58.132
2023-12-27,58.132
2023-12-28,58.132
2023-12-29,58.132
2023-12-30,58.132
2023-12-31,58.132
2024-01-01,58.132
2024-01-02,58.132
2024-01-03,58.132
2024-01-04,58.132
2024-01-05,58.132
2024-01-06,58.132
2024-01-07,58.132
2024-01-08,58.132
2024-01-09,58.132
2024-01-10,58.132
2024-01-11,58.132
2024-01-12,58.132
2024-01-13,58.132
2024-01-14,58.132
2024-01-15,58.132
2024-01-16,58.132
2024-01-17,58.132
2024-01-18,58.132
2024-01-19,58.132
2024-01-20,58.132
2024-01-21,58.132
2024-01-22,58.132
2024-01-23,58.132
2024-01-24,58.132
2024-01-25,58.132
2024-01-26,58.132
2024-01-27,58.132
2024-01-28,58.132
2024-01-29,58.132
2024-01-30,58.132
2024-01-31,58.132
2024-02-01,58.132
2024-02-02,58.132
2024-02-03,58.132
2024-02-04,58.132
2024-02-05,58.132
2024-02-06,58.132
2024-02-07,58.132
2024-02-08,58.132
2024-02-09,58.132
2024-02-10,58.132
2024-02-11,58.132
2024-02-12,58.132
2024-02-13,58.132
2024-02-14,58.132
2024-02-15,58.132
2024-02-16,58.132
2024-02-17,58.132
2024-02-18,58.132
2024-02-19,58.132
2024-02-20,58.132
2024-02-21,58.132
2024-02-22,58.132
2024-02-23,58.132
2024-02-24,58.132
2024-02-25,58.132
2024-02-26,58.132
2024-02-27,58.132
2024-02-28,58.132
2024-02-29,58.132
2024-03-01,58.132
2024-03-02,58.132
2024-03-03,58.132
2024-03-04,58.132
2024-03-05,58.132
2024-03-06,58.132
2024-03-07,58.132
2024-03-08,58.132
2024-03-09,58.132
2024-03-10,58.132
2024-03-11,58.132
2024-03-12,58.132
2024-03-13,58.132
2024-03-14,58.132
2024-03-15,58.132
2024-03-16,58.132
2024-03-17,58.132
2024-03-18,58.132
2024-03-19,58.132
2024-03-20,58.132
2024-03-21,58.132
2024-03-22,58.132
2024-03-23,58.132
2024-03-24,58.132
2024-03-25,58.132
2024-03-26,58.132
2024-03-27,58.132
2024-03-28,58.132
2024-03-29,58.132
2024-03-30,58.132
2024-03-31,58.132
2024-04-01,58.132
2024-04-02,58.132
2024-04-03,58.132
2024-04-04,58.132
2024-04-05,58.132
2024-04-06,58.132
2024-04-07,58.132
2024-04-08,58.132
